TimeStamp,Open,Close,High,Low,Volume,BaseVolume
1/21/2016 12:01:00 AM,447.99999999,447.99999999,447.99999999,447.99999999,0.00048043,0.21523263
1/21/2016 5:04:00 AM,446.99999999,446.99999999,446.99999999,446.99999999,0.21594689,96.52825981
1/21/2016 6:17:00 AM,409.724,409.724,409.724,409.724,0.00502231,2.05776094
1/21/2016 11:53:00 AM,365,365,365,365,0.0028,1.022
1/21/2016 4:25:00 PM,404.99999999,365,404.99999999,365,0.011416,4.37127799
1/21/2016 7:31:00 PM,403.87658977,403.87658977,403.87658977,403.87658977,0.1,40.38765897
1/24/2016 4:50:00 PM,403.87658977,403.87658977,403.87658977,403.87658977,0.02999041,12.11242451
1/24/2016 6:32:00 PM,403.87658977,403.87658977,403.87658977,403.87658977,0.00888104,3.58684414
1/24/2016 10:29:00 PM,403.87658977,403.87658977,403.87658977,403.87658977,0.01123262,4.53659225
1/27/2016 11:05:00 AM,400.88485844,400.88485844,400.88485844,400.88485844,0.02973547,11.92049968
1/27/2016 1:19:00 PM,400.88485844,400.88485844,400.88485844,400.88485844,0.00061948,0.24834015
1/27/2016 1:45:00 PM,400.88485844,400.88485844,400.88485844,400.88485844,0.00063239,0.25351557
1/27/2016 2:07:00 PM,400.88485844,400.88485844,400.88485844,400.88485844,0.00064556,0.25879522
1/27/2016 2:29:00 PM,400.88485844,400.88485844,400.88485844,400.88485844,0.00065901,0.26418713
1/27/2016 2:30:00 PM,400.88485844,400.88485844,400.88485844,400.88485844,0.06089994,24.41386381
1/27/2016 2:54:00 PM,400.88485845,400.88485845,400.88485845,400.88485845,0.00194149,0.77831394
1/27/2016 5:14:00 PM,399.47269703,399.47269703,399.47269703,399.47269703,0.1,39.9472697
1/27/2016 7:41:00 PM,401.66695186,401.66695186,401.66695186,401.66695186,0.0038,1.52633441
1/27/2016 8:27:00 PM,398.4984882,398.4984882,398.4984882,398.4984882,0.06802251,27.10686739
1/28/2016 2:46:00 AM,388.73555797,388.73555795,388.73555797,388.73555795,0.03617283,14.06166522
1/28/2016 2:55:00 AM,387.23937526,387.23937526,387.23937526,387.23937526,0.01349867,5.22721653
1/28/2016 3:53:00 AM,367.98368492,367.98368492,367.98368492,367.98368492,0.1,36.79836849
1/28/2016 8:03:00 AM,375.75730223,375.75730223,375.75730223,375.75730223,0.04666117,17.53327535
1/28/2016 12:08:00 PM,376.71944114,376.4643154,376.71944114,376.4643154,0.005,1.88291833
1/28/2016 12:15:00 PM,376.4643154,376.4643154,376.4643154,376.4643154,0.02,7.5292863
1/29/2016 12:38:00 AM,375,375,375,375,0.0032755,1.2283125
1/29/2016 11:52:00 AM,388.47343667,388.47343667,388.47343667,388.47343667,0.0241077,9.36520106
1/29/2016 11:48:00 PM,372.16582968,372.16582968,372.16582968,372.16582968,0.00000753,0.0028024
1/30/2016 12:17:00 AM,381.5,381.5,381.5,381.5,0.00057064,0.21769916
1/31/2016 6:42:00 PM,371,371,371,371,0.00265931,0.98660401
2/1/2016 12:53:00 AM,375.83446255,375.83446255,375.83446255,375.83446255,0.0000554,0.02082122
2/1/2016 2:29:00 AM,372.32981973,372.32981973,372.32981973,372.32981973,0.00005655,0.02105525
2/3/2016 3:20:00 AM,368.58,368.58,368.58,368.58,0.00262,0.9656796
2/3/2016 3:32:00 AM,368.58,368.58,368.58,368.58,0.00262,0.9656796
2/3/2016 5:30:00 AM,372.6560613,368.58,372.6560613,368.58,0.01048,3.86294127
2/3/2016 5:35:00 AM,368.58,368.58,368.58,368.58,0.0007,0.258006
2/3/2016 6:00:00 AM,368.58,368.58,368.58,368.58,0.00071,0.2616918
2/3/2016 6:22:00 AM,368.58,368.58,368.58,368.58,0.00465635,1.71623748
2/3/2016 9:22:00 AM,368.58,368.58,368.58,368.58,0.01120763,4.13090826
2/3/2016 11:47:00 AM,368.58,368.58,368.58,368.58,0.00024,0.0884592
2/4/2016 2:16:00 AM,364.00000001,364,364.00000001,364,0.34103698,124.13746072
2/4/2016 2:43:00 AM,360.49846112,360.49846112,360.49846112,360.49846112,0.01,3.60498461
2/4/2016 4:23:00 AM,362.80307384,362.80307384,362.80307384,362.80307384,0.1,36.28030738
2/4/2016 8:34:00 AM,371.47607245,371.47607245,371.47607245,371.47607245,0.02713302,10.0792677
2/4/2016 1:41:00 PM,363.66544681,363.66544681,363.66544681,363.66544681,0.00146866,0.53410089
2/4/2016 1:43:00 PM,375,375,375,375,0.00013322,0.0499575
2/4/2016 5:13:00 PM,383.1756019,383.1756019,383.1756019,383.1756019,0.001,0.3831756
2/4/2016 5:16:00 PM,383.1756019,383.1756019,383.1756019,383.1756019,0.00261629,1.00249849
2/4/2016 5:28:00 PM,383.1756019,383.1756019,383.1756019,383.1756019,0.00127783,0.48963327
2/4/2016 6:27:00 PM,383.1756019,383.1756019,383.1756019,383.1756019,0.09510588,36.44225281
2/4/2016 6:31:00 PM,376.49738814,376.49738814,376.49738814,376.49738814,0.1,37.64973881
2/4/2016 8:18:00 PM,380.333333,380.333333,380.333333,380.333333,0.003,1.14099999
2/4/2016 9:23:00 PM,380.83006684,380.83006684,380.83006684,380.83006684,0.00748872,2.85192973
2/4/2016 9:38:00 PM,383.24299172,383.24299172,383.24299172,383.24299172,0.0309443,11.8591861
2/4/2016 9:42:00 PM,383.24299172,387.05088515,387.05088515,380.83006684,0.24751768,94.80796405
2/4/2016 10:03:00 PM,387.05088515,387.05088515,387.05088515,387.05088515,0.03604948,13.95298314
2/5/2016 3:14:00 AM,379.43432859,379.43432859,379.43432859,379.43432859,0.00299209,1.13530166
2/5/2016 5:10:00 AM,386.32,386.32,386.32,386.32,0.00774,2.9901168
2/5/2016 5:11:00 AM,386.32,386.32,386.32,386.32,0.31567633,121.95207979
2/5/2016 5:13:00 AM,387.333333,387.333333,387.333333,387.333333,0.00232,0.89861333
2/5/2016 5:15:00 AM,387.333333,387.333333,387.333333,387.333333,0.00145,0.56163333
2/5/2016 6:35:00 AM,387.333333,387.333333,387.333333,387.333333,0.17683,68.49215327
2/5/2016 4:33:00 PM,394,395,395,394,0.16116361,63.62583805
2/5/2016 5:43:00 PM,378.72367642,378.72367642,378.72367642,378.72367642,0.05360187,20.30029726
2/5/2016 6:23:00 PM,383.26340553,383.26340553,383.26340553,383.26340553,0.01518361,5.81932207
2/6/2016 2:56:00 AM,370.5644101,370.5644101,370.5644101,370.5644101,0.02019467,7.48342597
2/6/2016 2:57:00 AM,378.42326018,378.42326018,378.42326018,378.42326018,0.02019431,7.64199662
2/6/2016 5:38:00 AM,373.89817264,373.89817264,373.89817264,373.89817264,0.125,46.73727158
2/6/2016 10:57:00 AM,379.490381,379.490381,379.490381,379.490381,0.00056433,0.2141578
2/7/2016 1:55:00 AM,374.73015411,374.73015411,374.73015411,374.73015411,0.00049117,0.1840562
2/7/2016 8:03:00 PM,374.73015411,374.73015411,374.73015411,374.73015411,0.00263,0.9855403
2/7/2016 8:37:00 PM,374.73015411,374.73015411,374.73015411,374.73015411,0.004,1.49892061
2/7/2016 9:27:00 PM,374.73015411,374.73015411,374.73015411,374.73015411,0.0013001,0.48718667
2/7/2016 9:45:00 PM,374.73015411,374.73015411,374.73015411,374.73015411,0.003,1.12419046
2/8/2016 1:40:00 AM,374.73015411,374.73015411,374.73015411,374.73015411,0.01775696,6.65406835
2/8/2016 1:51:00 AM,369.44297776,369.44297776,369.44297776,369.44297776,0.125,46.18037222
2/8/2016 1:52:00 AM,374.7301541,374.7301541,374.7301541,374.7301541,0.12563545,47.07939153
2/8/2016 2:26:00 AM,374.73015411,374.73015411,374.73015411,374.73015411,0.04394906,16.46903802
2/8/2016 2:49:00 AM,374.73015411,374.73015411,374.73015411,374.73015411,0.09105573,34.12132773
2/8/2016 6:44:00 PM,370.84045612,368.44675087,370.84045612,368.44675087,0.0157488,5.83996923
2/8/2016 9:10:00 PM,366.9999997,366.9999997,366.9999997,366.9999997,0.04097411,15.03749835
2/8/2016 11:34:00 PM,376,376,376,376,0.00815,3.0644
2/9/2016 4:16:00 AM,367,367,367,367,0.0033321,1.2228807
2/9/2016 4:21:00 AM,376.038,377.35940711,377.35940711,376.038,0.00270996,1.02249675
2/9/2016 9:46:00 AM,367.001,367.001,367.001,367.001,0.00010195,0.03741575
2/9/2016 11:00:00 AM,367.001,377.99935899,377.99935899,367.001,0.00059,0.21857758
2/9/2016 2:37:00 PM,377.5,377.999359,377.999359,377.5,0.21776019,82.31188611
2/9/2016 5:14:00 PM,371,371,371,371,0.00035,0.12985
2/9/2016 9:17:00 PM,372.7672093,372.7672093,372.7672093,372.7672093,0.05114536,19.06531311
2/9/2016 9:20:00 PM,372.767,372.767,372.767,372.767,0.00232758,0.86764501
2/9/2016 9:27:00 PM,377.99,377.99,377.99,377.99,0.05247075,19.83341879
2/10/2016 1:40:00 AM,377.99,377.99,377.99,377.99,0.00051399,0.19428308
2/10/2016 5:56:00 AM,377.98999999,377.98999999,377.98999999,377.98999999,0.00260513,0.98471308
2/10/2016 6:18:00 AM,377.98999999,377.99,377.99,377.98999999,0.07625625,28.82409991
2/10/2016 6:21:00 AM,377.99,377.99,377.99,377.99,0.01,3.7799
2/10/2016 11:09:00 AM,377.99,377.99,377.99,377.99,0.01128005,4.26374609
2/10/2016 11:15:00 AM,377.99,377.99,377.99,377.99,0.05249343,19.8419916
2/10/2016 1:46:00 PM,377.99,377.999359,377.999359,377.99,0.73282159,277.0027747
2/10/2016 3:00:00 PM,368.96000261,368.96,368.96000261,368.96,0.06611606,24.39418156
2/10/2016 3:01:00 PM,368.96,368.96,368.96,368.96,0.01657176,6.11431656
2/10/2016 9:49:00 PM,384.99999999,384.99999999,384.99999999,384.99999999,0.00047568,0.18313679
2/11/2016 2:02:00 PM,370.80000001,370.80000001,370.80000001,370.80000001,0.00000135,0.00050058
2/11/2016 2:03:00 PM,384.94999999,384.94999999,384.94999999,384.94999999,0.00000135,0.00051967
2/11/2016 5:25:00 PM,369.78000001,369.78000001,369.78000001,369.78000001,0.00200014,0.73961176
2/11/2016 5:34:00 PM,384.93999999,384.93999999,384.93999999,384.93999999,0.00191177,0.73591674
2/11/2016 8:14:00 PM,369.78000002,369.78000002,369.78000002,369.78000002,0.00191792,0.70920845
2/11/2016 11:12:00 PM,384.89999999,384.95,384.95,384.89999999,0.17800698,68.5173105
2/12/2016 8:28:00 AM,372.90000122,372.90000121,372.90000122,372.90000121,0.01553518,5.79306861
2/12/2016 8:30:00 AM,372.90000121,372.90000121,372.90000121,372.90000121,0.01711867,6.38355204
2/12/2016 8:36:00 AM,372.90000121,372.9,372.90000121,372.9,0.08410733,31.36362336
2/12/2016 8:37:00 AM,372.9,372.9,372.9,372.9,0.03490745,13.0169881
2/12/2016 11:10:00 AM,372.9,372.9,372.9,372.9,0.0000018,0.00067122
2/12/2016 8:06:00 PM,372.9,361,372.9,361,0.44873328,163.18187762
2/12/2016 8:13:00 PM,360.0999999,360.0999999,360.0999999,360.0999999,0.06804614,24.503415
2/12/2016 8:15:00 PM,384.99899998,443,443,384.99899998,0.48158084,208.70416688
2/12/2016 9:28:00 PM,360.10000001,360.10000001,360.10000001,360.10000001,0.00012668,0.04561746
2/12/2016 9:43:00 PM,441.99999999,441.99999999,441.99999999,441.99999999,0.00009234,0.04081426
2/13/2016 5:34:00 PM,403.99999998,403.99999999,403.99999999,403.99999998,0.00017424,0.07039294
2/14/2016 4:24:00 AM,381,381,381,381,0.03,11.43
2/15/2016 8:52:00 PM,387.00000002,387,387.00000002,387,0.00398741,1.54312767
2/16/2016 7:11:00 AM,409.99999999,410,410,409.99999999,0.00010491,0.04301309
2/17/2016 7:13:00 AM,410,410,410,410,0.02188104,8.9712264
2/17/2016 9:12:00 AM,394.881,394.881,394.881,394.881,0.00003728,0.01472116
2/17/2016 2:37:00 PM,410,410,410,410,0.00013207,0.0541487
2/17/2016 4:53:00 PM,410,410,410,410,0.0077424,3.174384
2/17/2016 6:38:00 PM,410,410,410,410,0.092,37.72
2/17/2016 6:46:00 PM,410,410,410,410,0.00025761,0.1056201
2/17/2016 7:59:00 PM,399.099,388.013,399.099,388.013,0.06876024,26.93341938
2/17/2016 8:35:00 PM,421.999,421.999,421.999,421.999,0.0011,0.4641989
2/18/2016 6:16:00 AM,421.999,421.999,421.999,421.999,0.04230826,17.8540434
2/18/2016 10:40:00 AM,403.501,403.501,403.501,403.501,0.001,0.403501
2/18/2016 10:42:00 AM,422,422,422,422,0.00095139,0.40148658
2/18/2016 12:41:00 PM,422,422,422,422,0.00113,0.47686
2/18/2016 1:38:00 PM,422,422,422,422,0.00091861,0.38765342
2/18/2016 1:39:00 PM,437.5,437.5,437.5,437.5,0.00405974,1.77613625
2/19/2016 4:34:00 AM,410,410,410,410,0.02999355,12.2973555
2/19/2016 4:35:00 AM,410,410,410,410,0.0117719,4.826479
2/19/2016 4:47:00 AM,410,410,410,410,0.00463,1.8983
2/19/2016 5:00:00 AM,410,410,410,410,0.00077,0.3157
2/19/2016 5:17:00 AM,410,410,410,410,0.00077,0.3157
2/19/2016 5:30:00 AM,410,410,410,410,0.00138791,0.5690431
2/19/2016 8:01:00 AM,399.584,399.584,399.584,399.584,0.01195895,4.77860507
2/19/2016 8:19:00 AM,410,410,410,410,0.01159696,4.7547536
2/19/2016 1:29:00 PM,400.166,400.166,400.166,400.166,0.00124726,0.49911104
2/19/2016 3:10:00 PM,410,410,410,410,0.0007903,0.324023
2/19/2016 3:11:00 PM,434.4,435,435,434.4,0.12587071,54.74775885
2/19/2016 3:12:00 PM,435,435,435,435,0.00699,3.04065
2/19/2016 3:14:00 PM,435,435,435,435,0.01886342,8.2055877
2/19/2016 3:33:00 PM,437.499999,437.499999,437.499999,437.499999,0.00157401,0.68862937
2/20/2016 5:47:00 PM,436.997,436.997,436.997,436.997,0.00068479,0.29925117
2/20/2016 7:19:00 PM,436.997,436.997,436.997,436.997,0.00195,0.85214415
2/20/2016 8:33:00 PM,436.846,436.846,436.846,436.846,0.00195,0.8518497
2/20/2016 8:35:00 PM,436.42022943,436,436.42022943,436,0.0076508,3.33575414
2/20/2016 8:51:00 PM,436.84606,436.84606,436.84606,436.84606,0.0036,1.57264581
2/20/2016 8:55:00 PM,435,435,435,435,0.00068479,0.29788365
2/20/2016 9:41:00 PM,436.84606,436.84606,436.84606,436.84606,0.00144,0.62905832
2/21/2016 12:49:00 AM,436.997,436.997,436.997,436.997,0.00288,1.25855136
2/21/2016 12:58:00 AM,436.997,436.997,436.997,436.997,0.03736169,16.32694644
2/21/2016 1:01:00 AM,436.997,436.997,436.997,436.997,0.00072,0.31463784
2/21/2016 11:54:00 AM,441.996,443,443,441.996,0.22530523,99.75001689
2/21/2016 6:43:00 PM,442.977,442.977,442.977,442.977,0.00067554,0.29924868
2/21/2016 9:20:00 PM,442.977,442.977,442.977,442.977,0.00038,0.16833126
2/21/2016 9:21:00 PM,442.977,442.977,442.977,442.977,0.00015,0.06644655
2/22/2016 11:59:00 AM,442.977,443,443,442.977,0.29159424,129.17407322
2/23/2016 12:59:00 AM,416.657,416.657,416.657,416.657,0.00123769,0.51569219
2/23/2016 1:13:00 AM,416.449,416.449,416.449,416.449,0.00240726,1.00250101
2/23/2016 1:49:00 AM,430.99,430.99,430.99,430.99,0.00001237,0.00533134
2/23/2016 1:56:00 AM,430.99,430.99,430.99,430.99,0.00131448,0.56652773
2/23/2016 7:41:00 AM,440,440,440,440,0.01138699,5.0102756
2/23/2016 3:54:00 PM,420,420,420,420,0.00662363,2.7819246
2/23/2016 4:48:00 PM,420,420,420,420,0.00329707,1.3847694
2/23/2016 6:12:00 PM,415.00000001,415,415.00000001,415,0.00471764,1.9578206
2/24/2016 3:23:00 AM,430,430,430,430,0.08283027,35.6170161
2/24/2016 6:56:00 AM,416,415,416,415,0.08603649,35.79033362
2/25/2016 1:21:00 AM,404.929,401.109,404.929,401.109,0.00067216,0.27202286
2/25/2016 1:22:00 AM,401.109,400,401.109,400,0.04832436,19.33040654
2/25/2016 1:26:00 AM,405.007,400,405.007,400,0.00079,0.31835377
2/25/2016 1:27:00 AM,400,400,400,400,0.03001948,12.007792
2/25/2016 1:32:00 AM,404.682,400,404.682,400,0.01593,6.37326658
2/25/2016 1:33:00 AM,400,400,400,400,0.00215,0.86
2/25/2016 1:35:00 AM,404.521,400,404.521,400,0.16657773,66.63171142
2/25/2016 1:39:00 AM,400.705,400,400.705,400,0.08271148,33.08468951
2/25/2016 2:11:00 AM,404.497,400,404.497,400,0.00248122,0.99291462
2/25/2016 2:12:00 AM,400,400,400,400,0.02803419,11.213676
2/25/2016 2:17:00 AM,404.665,400,404.665,400,0.02421893,9.68784468
2/25/2016 2:21:00 AM,404.637,400.819,404.637,400.819,0.00005964,0.02401815
2/25/2016 2:26:00 AM,404.761,400.943,404.761,400.943,0.00003581,0.0144258
2/25/2016 2:30:00 AM,404.886,404.886,404.886,404.886,0.0000107,0.00433228
2/25/2016 2:35:00 AM,405.008,405.008,405.008,405.008,0.00000856,0.00346686
2/25/2016 2:36:00 AM,401.187,401.187,401.187,401.187,0.00000864,0.00346625
2/25/2016 2:39:00 AM,397.438,396.3,397.438,396.3,0.01234762,4.89480389
2/25/2016 2:40:00 AM,404.995,404.995,404.995,404.995,0.00000343,0.00138913
2/25/2016 2:41:00 AM,401.097,401.097,401.097,401.097,0.00000346,0.00138779
2/25/2016 2:44:00 AM,397.348,397.348,397.348,397.348,0.0000035,0.00139071
2/25/2016 2:46:00 AM,404.872,401.053,404.872,401.053,0.00000276,0.00111213
2/25/2016 2:47:00 AM,397.304,397.304,397.304,397.304,0.0000014,0.00055622
2/26/2016 10:04:00 AM,400,400,400,400,0.001,0.4
2/26/2016 1:13:00 PM,425,425,425,425,0.00701,2.97925
2/26/2016 1:20:00 PM,425,425,425,425,0.01067465,4.53672625
2/26/2016 1:27:00 PM,425,425,425,425,0.00299,1.27075
2/26/2016 1:28:00 PM,425,425,425,425,0.00299,1.27075
2/26/2016 1:55:00 PM,425,425,425,425,0.00225,0.95625
2/26/2016 2:44:00 PM,425,425,425,425,0.33824535,143.75427375
2/26/2016 2:46:00 PM,427.399,427.399,427.399,427.399,0.12263876,52.41568338
2/26/2016 11:43:00 PM,427.5,427.5,427.5,427.5,0.0116279,4.97092725
2/26/2016 11:59:00 PM,427.5,427.5,427.5,427.5,0.06063706,25.92234315
2/27/2016 12:18:00 AM,427.5,427.5,427.5,427.5,0.03306212,14.1340563
2/27/2016 12:25:00 AM,429,429,429,429,0.00204,0.87516
2/27/2016 12:32:00 AM,429,429,429,429,0.02939384,12.60995736
2/27/2016 4:17:00 AM,420,420,420,420,0.00073802,0.3099684
2/27/2016 4:25:00 AM,434.411,434.411,434.411,434.411,0.00070096,0.30450473
2/27/2016 6:46:00 PM,411,411,411,411,0.00093903,0.38594133
2/29/2016 2:36:00 AM,434.4,434.411,434.411,434.4,0.48726164,211.66646741
2/29/2016 5:25:00 AM,433.5,433.51,433.51,433.5,0.21245666,92.10060498
2/29/2016 5:52:00 AM,433.51,433.51,433.51,433.51,0.0084,3.641484
2/29/2016 9:48:00 AM,430,430,430,430,0.00055296,0.2377728
2/29/2016 11:24:00 AM,443.311,443.411,443.411,443.311,0.45061785,199.80883589
2/29/2016 11:34:00 AM,427.5,427.5,427.5,427.5,0.001,0.4275
2/29/2016 11:35:00 AM,443,443,443,443,0.00105371,0.46679353
3/1/2016 4:51:00 AM,428,428,428,428,0.003,1.284
3/1/2016 4:14:00 PM,433.51,433.51,433.51,433.51,0.01291,5.5966141
3/1/2016 4:57:00 PM,428,428,428,428,0.05,21.4
3/1/2016 7:41:00 PM,433,433,433,433,0.05,21.65
3/1/2016 9:02:00 PM,428,428,428,428,0.032,13.696
3/1/2016 11:52:00 PM,433.2,433.2,433.2,433.2,0.01348396,5.84125147
3/2/2016 1:38:00 AM,433.2,433.2,433.2,433.2,0.01851604,8.02114852
3/2/2016 4:20:00 AM,428.134,428.134,428.134,428.134,0.00077789,0.33304115
3/2/2016 2:26:00 PM,428.134,428.134,428.134,428.134,0.02175821,9.31542948
3/2/2016 4:34:00 PM,428.134,428.134,428.134,428.134,0.06,25.68804
3/2/2016 5:12:00 PM,433,433,433,433,0.0825361,35.7381313
3/2/2016 6:20:00 PM,442.495,442.5,442.5,442.495,0.59289604,262.3539627
3/3/2016 12:21:00 AM,425,425,425,425,0.08376932,35.601961
3/3/2016 6:16:00 AM,420,420,420,420,0.01507,6.3294
3/3/2016 11:21:00 AM,420,420,420,420,0.12354964,51.8908488
3/3/2016 11:31:00 AM,420,420,420,420,0.05905622,24.8036124
3/3/2016 11:55:00 AM,430,430,430,430,0.13399474,57.6177382
3/3/2016 12:01:00 PM,430,430,430,430,0.04347379,18.6937297
3/3/2016 10:11:00 PM,406,406,406,406,0.01417679,5.75577674
3/4/2016 12:43:00 AM,406,406,406,406,1.46,592.76
3/4/2016 12:44:00 AM,406,405.55666,406,405.55666,1.06,429.94249517
3/4/2016 1:53:00 AM,426,428,428,426,0.0985872,42.17069584
3/4/2016 5:35:00 AM,426,426,426,426,0.00449643,1.91547918
3/4/2016 5:37:00 AM,426,426,426,426,0.0645329,27.4910154
3/4/2016 5:38:00 AM,426,426,426,426,0.0034,1.4484
3/4/2016 5:40:00 AM,426,426,426,426,0.00126413,0.53851938
3/4/2016 5:50:00 AM,426,426,426,426,0.00252825,1.0770345
3/4/2016 6:10:00 AM,426,426,426,426,0.00126413,0.53851938
3/4/2016 6:15:00 AM,426,426,426,426,0.002368,1.008768
3/4/2016 6:20:00 AM,426,426,426,426,0.00252825,1.0770345
3/4/2016 6:30:00 AM,426,426,426,426,0.00126413,0.53851938
3/4/2016 6:40:00 AM,426,426,426,426,0.00126413,0.53851938
3/4/2016 6:46:00 AM,426,426,426,426,0.00252826,1.07703876
3/4/2016 6:51:00 AM,426,426,426,426,0.00146839,0.62553414
3/4/2016 12:17:00 PM,405.557,405.557,405.557,405.557,0.0025,1.0138925
3/5/2016 4:12:00 PM,388.88888888,388.88888888,388.88888888,388.88888888,0.00135825,0.52820833
